index,t,days,years,latmin,lonmin,latmax,lonmax,siteID,lpC,sdlpC,MLD,N0
139,1097,1,2001,50,-35,55,-25,6,NaN,0.927960318380544,243.762791066568,18.1777503125
140,1104,8,2001,50,-35,55,-25,6,NaN,0.927960318380544,243.762791066568,18.1777503125
141,1112,16,2001,50,-35,55,-25,6,NaN,0.823189731651981,276.814568919607,18.1777503125
142,1120,24,2001,50,-35,55,-25,6,1.61908043762475,1.12162942270999,266.143503615327,18.1777503125
143,1128,32,2001,50,-35,55,-25,6,1.20166934361145,1.32793538935144,255.472438096869,18.1777503125
144,1136,40,2001,50,-35,55,-25,6,0.880443899262232,1.39179560006513,244.801372610464,18.1777503125
145,1144,48,2001,50,-35,55,-25,6,1.58907927855522,1.09352324008058,233.980292257734,18.1777503125
146,1152,56,2001,50,-35,55,-25,6,1.53029982235406,1.0843103430668,222.709168080688,18.1777503125
147,1160,64,2001,50,-35,55,-25,6,2.22294231605006,0.739671458324517,211.438043805825,18.1777503125
148,1168,72,2001,50,-35,55,-25,6,2.23240151528595,0.69637692811888,200.166919484536,18.1777503125
149,1176,80,2001,50,-35,55,-25,6,1.87526974110505,0.761412833772227,184.347617017097,18.1777503125
150,1184,88,2001,50,-35,55,-25,6,2.12663512580722,0.773117218579922,167.012255488766,18.1777503125
151,1192,96,2001,50,-35,55,-25,6,2.30910298548812,0.638340519966543,149.676894002159,18.1777503125
152,1200,104,2001,50,-35,55,-25,6,2.19080012724547,0.725697743723249,132.341532512407,18.1777503125
153,1208,112,2001,50,-35,55,-25,6,3.03376485703323,0.528821470218201,108.71607151664,18.1777503125
154,1216,120,2001,50,-35,55,-25,6,3.10027533848505,0.453662473322094,84.1920251665182,18.1777503125
155,1224,128,2001,50,-35,55,-25,6,3.03940431954307,0.564735094620164,59.6679786445367,18.1777503125
156,1232,136,2001,50,-35,55,-25,6,3.16521073177104,0.506838145890154,37.5199837073519,18.1777503125
157,1240,144,2001,50,-35,55,-25,6,3.26907627948831,0.434180329859417,32.0043500020107,18.1777503125
158,1248,152,2001,50,-35,55,-25,6,3.67981342537028,0.429104058645301,26.4887162871163,18.1777503125
159,1256,160,2001,50,-35,55,-25,6,3.8468436939625,0.493662820327358,20.9730825894906,18.1777503125
160,1264,168,2001,50,-35,55,-25,6,3.6888898178568,0.414994699944371,16.799379487046,18.1777503125
161,1272,176,2001,50,-35,55,-25,6,3.66603158620642,0.345645439718909,16.6514681798386,18.1777503125
162,1280,184,2001,50,-35,55,-25,6,3.7844234253977,0.424505814221342,16.5035568771678,18.1777503125
163,1288,192,2001,50,-35,55,-25,6,3.5916372827856,0.410965708562847,16.3556455603573,18.1777503125
164,1296,200,2001,50,-35,55,-25,6,3.51872057928697,0.364706635815838,16.9306292448855,18.1777503125
165,1304,208,2001,50,-35,55,-25,6,3.39650629799209,0.334608096564002,18.2285078992612,18.1777503125
166,1312,216,2001,50,-35,55,-25,6,3.40365613026104,0.32513763481698,19.5263865735631,18.1777503125
167,1320,224,2001,50,-35,55,-25,6,3.28904051289346,0.510488933499297,20.8242652435436,18.1777503125
168,1328,232,2001,50,-35,55,-25,6,3.22667106663623,0.339302741349641,21.8433057627414,18.1777503125
169,1336,240,2001,50,-35,55,-25,6,3.11509843852849,0.317923609935511,22.695043371502,18.1777503125
170,1344,248,2001,50,-35,55,-25,6,3.06472507476549,0.313533751106958,23.5467809395162,18.1777503125
171,1352,256,2001,50,-35,55,-25,6,3.05312063740795,0.332963174455959,24.3985185680125,18.1777503125
172,1360,264,2001,50,-35,55,-25,6,2.9312282270957,0.434877389586527,29.571773511072,18.1777503125
173,1368,272,2001,50,-35,55,-25,6,2.81564056350264,0.634303385492272,36.1855342965988,18.1777503125
174,1376,280,2001,50,-35,55,-25,6,2.937434259117,0.417787617242947,42.7992950088117,18.1777503125
175,1384,288,2001,50,-35,55,-25,6,2.72017012082447,0.744388577993545,49.4130557739406,18.1777503125
176,1392,296,2001,50,-35,55,-25,6,2.34008546117701,0.830806344697616,56.7539974933532,18.1777503125
177,1400,304,2001,50,-35,55,-25,6,2.43658760480393,0.800915337519327,64.0949391741555,18.1777503125
178,1408,312,2001,50,-35,55,-25,6,2.65653381479022,0.61990096330168,71.4358808448911,18.1777503125
179,1416,320,2001,50,-35,55,-25,6,2.47539397360264,0.573546226673461,79.6232758157122,18.1777503125
180,1424,328,2001,50,-35,55,-25,6,1.98021144565784,0.658600352080023,93.7358433202904,18.1777503125
181,1432,336,2001,50,-35,55,-25,6,NaN,0.76606683338285,107.848411023087,18.1777503125
182,1440,344,2001,50,-35,55,-25,6,NaN,1.12110138458777,121.960978561706,18.1777503125
183,1448,352,2001,50,-35,55,-25,6,NaN,1.47519245068408,145.042667310238,18.1777503125
184,1456,360,2001,50,-35,55,-25,6,NaN,0.758474919704624,183.072891617153,18.1777503125
185,1462,1,2002,50,-35,55,-25,6,NaN,1.1616947565388,202.882098485431,18.1777503125
186,1469,8,2002,50,-35,55,-25,6,NaN,1.1616947565388,202.882098485431,18.1777503125
187,1477,16,2002,50,-35,55,-25,6,NaN,0.96186472912187,216.225158716375,18.1777503125
188,1485,24,2002,50,-35,55,-25,6,0.962130988260149,1.53155943797511,230.688048248822,18.1777503125
189,1493,32,2002,50,-35,55,-25,6,1.75177611558671,0.95380626495058,245.150938376719,18.1777503125
190,1501,40,2002,50,-35,55,-25,6,1.78232248572699,1.17519042231803,259.613827798633,18.1777503125
191,1509,48,2002,50,-35,55,-25,6,2.01487622453942,1.06260367028428,271.766954823336,18.1777503125
192,1517,56,2002,50,-35,55,-25,6,2.02747087664633,0.980754854646446,276.990792579122,18.1777503125
193,1525,64,2002,50,-35,55,-25,6,2.18619018490927,0.902499997791952,282.214630698099,18.1777503125
194,1533,72,2002,50,-35,55,-25,6,1.92055720996907,0.929817305974298,287.438468759326,18.1777503125
195,1541,80,2002,50,-35,55,-25,6,1.57287628455313,0.970836760884356,280.667528544665,18.1777503125
196,1549,88,2002,50,-35,55,-25,6,2.73627828115583,0.612390018255371,269.898329003521,18.1777503125
197,1557,96,2002,50,-35,55,-25,6,2.35940391186905,0.80971687771591,259.129129571055,18.1777503125
198,1565,104,2002,50,-35,55,-25,6,2.40863719484279,0.835868938578803,248.359930165642,18.1777503125
199,1573,112,2002,50,-35,55,-25,6,1.81060174038891,0.877337142021294,212.94570151892,18.1777503125
200,1581,120,2002,50,-35,55,-25,6,2.4477145165825,0.683728518890664,174.01075489627,18.1777503125
201,1589,128,2002,50,-35,55,-25,6,2.78034824929202,0.658405516137252,135.075808168948,18.1777503125
202,1597,136,2002,50,-35,55,-25,6,3.28450358238385,0.460417813564435,98.6009004172685,18.1777503125
203,1605,144,2002,50,-35,55,-25,6,3.2286595140072,0.373330717254705,79.346264485568,18.1777503125
204,1613,152,2002,50,-35,55,-25,6,3.2348058092426,0.427881515796514,60.0916285735536,18.1777503125
205,1621,160,2002,50,-35,55,-25,6,3.34185629895036,0.388201611438364,40.8369925556912,18.1777503125
206,1629,168,2002,50,-35,55,-25,6,3.19929793149868,0.438034600481698,25.8487022848594,18.1777503125
207,1637,176,2002,50,-35,55,-25,6,3.51515808447446,0.463284329245216,23.6594492434297,18.1777503125
208,1645,184,2002,50,-35,55,-25,6,3.60356633783735,0.501861891640606,21.4701962093844,18.1777503125
209,1653,192,2002,50,-35,55,-25,6,3.59896475008618,0.474883670218369,19.2809430932585,18.1777503125
210,1661,200,2002,50,-35,55,-25,6,3.56285689635676,0.541835452066288,18.064654054261,18.1777503125
211,1669,208,2002,50,-35,55,-25,6,3.51045084225823,0.501751493375885,17.8213290375306,18.1777503125
212,1677,216,2002,50,-35,55,-25,6,3.49451728387601,0.52455029407272,17.5780040654541,18.1777503125
213,1685,224,2002,50,-35,55,-25,6,3.71289701594261,0.520147978271906,17.3346791058448,18.1777503125
214,1693,232,2002,50,-35,55,-25,6,3.75577433594092,0.612231415495659,18.3497907114278,18.1777503125
215,1701,240,2002,50,-35,55,-25,6,3.56897173454561,0.488945017575049,20.1199643465215,18.1777503125
216,1709,248,2002,50,-35,55,-25,6,3.21873478936419,0.380569979968673,21.8901379732457,18.1777503125
217,1717,256,2002,50,-35,55,-25,6,2.93116703464935,0.386153234568881,23.6603115998706,18.1777503125
218,1725,264,2002,50,-35,55,-25,6,2.96252765566589,0.34756535361426,28.0918144990836,18.1777503125
219,1733,272,2002,50,-35,55,-25,6,2.78458006211861,0.339508606794186,33.4104271875157,18.1777503125
220,1741,280,2002,50,-35,55,-25,6,2.88586421628266,0.474268828601853,38.7290397929484,18.1777503125
221,1749,288,2002,50,-35,55,-25,6,2.15843208585871,0.661130209778227,44.0476525018614,18.1777503125
222,1757,296,2002,50,-35,55,-25,6,2.19540710241432,0.598928089009407,52.6502115607592,18.1777503125
223,1765,304,2002,50,-35,55,-25,6,1.86938671568,0.865400166488392,61.2527705553506,18.1777503125
224,1773,312,2002,50,-35,55,-25,6,1.67554690225695,1.05074443893528,69.8553296227921,18.1777503125
225,1781,320,2002,50,-35,55,-25,6,2.603172933685,0.589983769690891,80.3025074958804,18.1777503125
226,1789,328,2002,50,-35,55,-25,6,2.59947384457361,0.435416652156007,103.662017158138,18.1777503125
227,1797,336,2002,50,-35,55,-25,6,NaN,1.15813468883058,127.02152686192,18.1777503125
228,1805,344,2002,50,-35,55,-25,6,NaN,1.38772407179301,150.381036507289,18.1777503125
229,1813,352,2002,50,-35,55,-25,6,NaN,0.844681561362247,169.764914081163,18.1777503125
230,1821,360,2002,50,-35,55,-25,6,NaN,1.25592302950225,182.522737954458,18.1777503125
1,1,1,1998,40,-25,45,-15,7,2.63018286386962,0.786881760554459,131.543503078156,13.472831875
2,8,8,1998,40,-25,45,-15,7,2.63018286386962,0.786881760554459,131.543503078156,13.472831875
3,16,16,1998,40,-25,45,-15,7,2.05051873449821,0.973727572310936,157.127881052494,13.472831875
4,24,24,1998,40,-25,45,-15,7,2.17794119023566,0.72666287426754,155.628038166828,13.472831875
5,32,32,1998,40,-25,45,-15,7,1.93785873789894,0.990193207815079,154.128195516732,13.472831875
6,40,40,1998,40,-25,45,-15,7,1.73566213879858,0.980949947781042,152.628352849285,13.472831875
7,48,48,1998,40,-25,45,-15,7,2.19467756611052,0.606193986202488,148.174269356595,13.472831875
8,56,56,1998,40,-25,45,-15,7,2.34231622221543,0.671033953896577,134.85746480816,13.472831875
9,64,64,1998,40,-25,45,-15,7,2.31918182235331,0.778015735264255,121.540660111706,13.472831875
10,72,72,1998,40,-25,45,-15,7,2.37638576279607,0.889636960185814,108.223855471611,13.472831875
11,80,80,1998,40,-25,45,-15,7,2.7051647275255,0.56019026964852,101.94159267909,13.472831875
12,88,88,1998,40,-25,45,-15,7,2.11856007850698,0.751615593011972,98.0041773681509,13.472831875
13,96,96,1998,40,-25,45,-15,7,2.51686853484133,0.698857257419593,94.0667620108526,13.472831875
14,104,104,1998,40,-25,45,-15,7,2.07815726718666,0.679200815857475,90.1293467134903,13.472831875
15,112,112,1998,40,-25,45,-15,7,2.20687751353846,0.743910844326605,75.0086658669844,13.472831875
16,120,120,1998,40,-25,45,-15,7,2.43529169238108,0.585364816008675,58.2903758138751,13.472831875
17,128,128,1998,40,-25,45,-15,7,2.74327396009533,0.546080842219439,41.5720856365894,13.472831875
18,136,136,1998,40,-25,45,-15,7,2.81749339051792,0.573181220989931,26.7132481914759,13.472831875
19,144,144,1998,40,-25,45,-15,7,3.37347155890322,0.515608819366238,24.8705794243846,13.472831875
20,152,152,1998,40,-25,45,-15,7,3.1796998848306,0.513686739250966,23.0279106725588,13.472831875
21,160,160,1998,40,-25,45,-15,7,2.94623274896187,0.451485898081926,21.1852419138783,13.472831875
22,168,168,1998,40,-25,45,-15,7,2.83147324500505,0.383719852333736,19.3909576623225,13.472831875
23,176,176,1998,40,-25,45,-15,7,2.60761255114011,0.426635024768834,17.7418270878163,13.472831875
24,184,184,1998,40,-25,45,-15,7,2.57390835329135,0.511551320312091,16.0926964653615,13.472831875
25,192,192,1998,40,-25,45,-15,7,2.7469511232992,0.301373878577265,14.4435658610447,13.472831875
26,200,200,1998,40,-25,45,-15,7,2.46428218688961,0.35655417752306,13.5864815079173,13.472831875
27,208,208,1998,40,-25,45,-15,7,2.6467784679546,0.339300046664536,13.5214433718059,13.472831875
28,216,216,1998,40,-25,45,-15,7,2.57727143760678,0.327832333118385,13.4564052501901,13.472831875
29,224,224,1998,40,-25,45,-15,7,2.45071083601928,0.337301912958317,13.391367123483,13.472831875
30,232,232,1998,40,-25,45,-15,7,2.49948703720306,0.331154958049547,14.5176374444283,13.472831875
31,240,240,1998,40,-25,45,-15,7,2.34704128090302,0.390309553831389,16.3586928377218,13.472831875
32,248,248,1998,40,-25,45,-15,7,2.35986470501536,0.459652011843689,18.1997482322571,13.472831875
33,256,256,1998,40,-25,45,-15,7,2.41140795872626,0.420390548473447,20.040803632372,13.472831875
34,264,264,1998,40,-25,45,-15,7,2.02478212176743,0.431814387347489,21.9435568424067,13.472831875
35,272,272,1998,40,-25,45,-15,7,2.44628550281707,0.553496751269652,23.8668760557804,13.472831875
36,280,280,1998,40,-25,45,-15,7,2.12238562346164,0.489085091790067,25.7901952349312,13.472831875
37,288,288,1998,40,-25,45,-15,7,2.24784292207841,0.410565223409907,27.713514440308,13.472831875
38,296,296,1998,40,-25,45,-15,7,2.21029179645964,0.516412620556226,28.597364971853,13.472831875
39,304,304,1998,40,-25,45,-15,7,2.06285669927778,0.665501207970796,29.4812154463265,13.472831875
40,312,312,1998,40,-25,45,-15,7,2.31299238662345,0.681834676780615,30.3650659120414,13.472831875
41,320,320,1998,40,-25,45,-15,7,1.91217979624485,0.873158472276287,31.6626386041195,13.472831875
42,328,328,1998,40,-25,45,-15,7,2.0968227173887,0.861713255672295,35.8562667970526,13.472831875
43,336,336,1998,40,-25,45,-15,7,1.92216909275887,0.800499431267429,40.0498948619433,13.472831875
44,344,344,1998,40,-25,45,-15,7,1.82940993063492,0.792164342002319,44.2435230946375,13.472831875
45,352,352,1998,40,-25,45,-15,7,2.04769206121673,0.958208383536213,57.5533297181793,13.472831875
46,360,360,1998,40,-25,45,-15,7,2.37034352270112,0.690951526874618,86.056767333084,13.472831875
47,366,1,1999,40,-25,45,-15,7,2.23735302474169,0.877645035578914,93.2792800159258,13.472831875
48,373,8,1999,40,-25,45,-15,7,2.23735302474169,0.877645035578914,93.2792800159258,13.472831875
49,381,16,1999,40,-25,45,-15,7,2.29130041880903,0.808198752543675,86.7289555640685,13.472831875
50,389,24,1999,40,-25,45,-15,7,2.38927118548426,0.887613825518509,78.3478327990243,13.472831875
51,397,32,1999,40,-25,45,-15,7,2.46257702828776,0.74231751286883,69.9667099135123,13.472831875
52,405,40,1999,40,-25,45,-15,7,2.44110196277194,0.695814653155607,61.5855872335371,13.472831875
53,413,48,1999,40,-25,45,-15,7,2.62420389498468,0.729289219320925,55.9998474843306,13.472831875
54,421,56,1999,40,-25,45,-15,7,2.85128873990156,0.482380593691301,58.8002563615973,13.472831875
55,429,64,1999,40,-25,45,-15,7,2.66258111263397,0.654086961624546,61.6006652733024,13.472831875
56,437,72,1999,40,-25,45,-15,7,2.89004445063687,0.567761529338557,64.4010742631889,13.472831875
57,445,80,1999,40,-25,45,-15,7,2.75601870334545,0.529334891580619,65.4188824057581,13.472831875
58,453,88,1999,40,-25,45,-15,7,2.58567334861494,0.605638864362819,65.842490163512,13.472831875
59,461,96,1999,40,-25,45,-15,7,2.68244824933184,0.572774173922343,66.2660978932183,13.472831875
60,469,104,1999,40,-25,45,-15,7,3.20802030744828,0.769325499710099,66.6897056956425,13.472831875
61,477,112,1999,40,-25,45,-15,7,2.95997928040896,0.546091344397174,58.9462183467549,13.472831875
62,485,120,1999,40,-25,45,-15,7,2.95140651147958,0.537574750107614,50.0360032166377,13.472831875
63,493,128,1999,40,-25,45,-15,7,2.85857090073857,0.512910283345512,41.1257879647282,13.472831875
64,501,136,1999,40,-25,45,-15,7,2.93351152812255,0.465500830247143,32.9549968360696,13.472831875
65,509,144,1999,40,-25,45,-15,7,2.86380201492169,0.524877818619314,29.960174379978,13.472831875
66,517,152,1999,40,-25,45,-15,7,2.8932300301901,0.486830963963855,26.965351924532,13.472831875
67,525,160,1999,40,-25,45,-15,7,2.74069402584143,0.480603108014372,23.9705294692517,13.472831875
68,533,168,1999,40,-25,45,-15,7,2.74923348954104,0.462580370223847,21.3815280659332,13.472831875
69,541,176,1999,40,-25,45,-15,7,2.7260574248495,0.449775968667679,20.0099897250368,13.472831875
70,549,184,1999,40,-25,45,-15,7,2.73769840262009,0.355431043455896,18.6384513894221,13.472831875
71,557,192,1999,40,-25,45,-15,7,2.65850417787366,0.350671900169798,17.2669130591718,13.472831875
72,565,200,1999,40,-25,45,-15,7,2.61769014088934,0.276130765057776,16.5671131363925,13.472831875
73,573,208,1999,40,-25,45,-15,7,2.63269852286811,0.319698690628079,16.5390515906695,13.472831875
74,581,216,1999,40,-25,45,-15,7,2.62098271757388,0.361717421865665,16.5109900247885,13.472831875
75,589,224,1999,40,-25,45,-15,7,2.70041827216052,0.36062500769501,16.4829284820872,13.472831875
76,597,232,1999,40,-25,45,-15,7,2.45028439094251,0.350606863623994,17.4894199723502,13.472831875
77,605,240,1999,40,-25,45,-15,7,2.30672300196945,0.392716559406472,19.1166433542801,13.472831875
78,613,248,1999,40,-25,45,-15,7,2.41232679149261,0.42072402534853,20.7438667135769,13.472831875
79,621,256,1999,40,-25,45,-15,7,2.22817571129846,0.519784054777372,22.3710900685688,13.472831875
80,629,264,1999,40,-25,45,-15,7,2.72210545387809,0.41947619557934,26.9364097535611,13.472831875
81,637,272,1999,40,-25,45,-15,7,2.42895974188996,0.392206992623685,32.4810948806174,13.472831875
82,645,280,1999,40,-25,45,-15,7,2.27684451891396,0.646452862454202,38.0257799523739,13.472831875
83,653,288,1999,40,-25,45,-15,7,2.42384432646686,0.543006894959002,43.5704651181401,13.472831875
84,661,296,1999,40,-25,45,-15,7,2.39484708336968,0.721005468786053,54.4452441930773,13.472831875
85,669,304,1999,40,-25,45,-15,7,2.5875230559761,0.542238945913841,65.3200232759118,13.472831875
86,677,312,1999,40,-25,45,-15,7,2.09642605461239,0.643946962984793,76.1948024530214,13.472831875
87,685,320,1999,40,-25,45,-15,7,2.72807709969438,0.558345061686029,86.5652104879422,13.472831875
88,693,328,1999,40,-25,45,-15,7,2.26067696801776,0.664350881096217,93.4050223937965,13.472831875
89,701,336,1999,40,-25,45,-15,7,2.33399610671474,0.789930139499506,100.244834229417,13.472831875
90,709,344,1999,40,-25,45,-15,7,2.19992244264462,0.648970993209836,107.084646098283,13.472831875
91,717,352,1999,40,-25,45,-15,7,2.13861935125887,0.814722545645795,109.077309065528,13.472831875
92,725,360,1999,40,-25,45,-15,7,2.34125204464281,0.833164424086354,102.991391023265,13.472831875
93,732,1,2000,40,-25,45,-15,7,2.0678551714829,0.779639717306794,196.522497811847,13.472831875
94,739,8,2000,40,-25,45,-15,7,2.0678551714829,0.779639717306794,196.522497811847,13.472831875
95,747,16,2000,40,-25,45,-15,7,2.24471417926684,0.909416591059162,223.713687622547,13.472831875
96,755,24,2000,40,-25,45,-15,7,2.32118427872465,0.626948144010669,249.962964817286,13.472831875
97,763,32,2000,40,-25,45,-15,7,1.97951782300816,0.66435973665217,276.212242482967,13.472831875
98,771,40,2000,40,-25,45,-15,7,2.00048530091796,0.858966776763087,302.461519662805,13.472831875
99,779,48,2000,40,-25,45,-15,7,2.28676721665365,0.580075777816755,312.109071270824,13.472831875
100,787,56,2000,40,-25,45,-15,7,2.3486104290654,0.688008171544861,271.951447102825,13.472831875
101,795,64,2000,40,-25,45,-15,7,2.72413892005376,0.662634807635743,231.793821769258,13.472831875
102,803,72,2000,40,-25,45,-15,7,3.39693611265562,0.677857670046741,191.636197104819,13.472831875
103,811,80,2000,40,-25,45,-15,7,3.17306128281175,0.594661056662713,177.248599566486,13.472831875
104,819,88,2000,40,-25,45,-15,7,2.46676554643382,0.544479370829123,171.451011389561,13.472831875
