index,t,days,years,latmin,lonmin,latmax,lonmax,siteID,lpC,sdlpC,MLD,N0,light,pgrPhytC,sdpgrPhytC,Zeu,sdZeu
113,891,160,2000,50,-35,55,-25,6,3.26246827952924,0.379944460862819,60.3219688121149,18.1777503125,98.0596821707904,-0.0073093312430973,0.0574386124667441,46.5829000589918,4.92638696702391
114,899,168,2000,50,-35,55,-25,6,3.20399362958445,0.399394671006592,48.4634625333385,18.1777503125,122.646701276168,-0.0074059934160911,0.0540557386385968,47.7774232047139,4.86738127385461
115,907,176,2000,50,-35,55,-25,6,3.14474568225573,0.369883504501646,40.2019608696965,18.1777503125,104.600723832104,0.0179347294968012,0.0535524306177327,48.7045318904854,5.55867495364601
116,915,184,2000,50,-35,55,-25,6,3.28822351823014,0.431666477381111,31.9404592392678,18.1777503125,113.920523095362,0.0230018990130842,0.0613193648971242,48.5983816341564,5.99161407134532
117,923,192,2000,50,-35,55,-25,6,3.47223871033482,0.430276176976728,23.6789575473965,18.1777503125,104.189106443141,-0.00615155147860767,0.0547776531532372,47.0037553590212,7.05701488599425
118,931,200,2000,50,-35,55,-25,6,3.42302629850595,0.335098900385944,20.4514640615882,18.1777503125,64.3506302990065,0.0016424022361746,0.0485956216977248,43.5708453626107,5.35335272885436
119,939,208,2000,50,-35,55,-25,6,3.43616551639536,0.369040244472205,22.2579787201187,18.1777503125,76.7815605347761,-0.00472567744549556,0.0508212954074095,43.3399514910583,6.56234999389171
120,947,216,2000,50,-35,55,-25,6,3.39836009683138,0.310739878056109,24.0644934013984,18.1777503125,122.277927721479,0.00512205982158728,0.049774704301767,44.10540663249,5.17515615060013
121,955,224,2000,50,-35,55,-25,6,3.43933657540407,0.365116171555019,25.8710080289511,18.1777503125,82.1867148534916,-0.0129623267065076,0.0451850165025931,43.9588447789025,5.49928722314746
122,963,232,2000,50,-35,55,-25,6,3.33563796175202,0.345646417126132,28.7993802047108,18.1777503125,99.805462939373,-0.0212074089357481,0.0503000558892804,43.314869895644,5.54933989149975
123,971,240,2000,50,-35,55,-25,6,3.16597869026604,0.317588795430828,32.4008668810627,18.1777503125,71.5703577661648,-0.00481355308982942,0.045481775570331,41.8233762520887,6.01262239563356
124,979,248,2000,50,-35,55,-25,6,3.12747026554741,0.355089324567816,36.0023535193338,18.1777503125,65.9633631907561,-0.0309474068488919,0.0503904699405556,42.3213404586586,5.65778824854599
125,987,256,2000,50,-35,55,-25,6,2.87989101075627,0.32789299027107,39.6038402114809,18.1777503125,48.0456681894665,0.0287231028651431,0.0559928345281296,43.4036595405477,4.23004027727876
126,995,264,2000,50,-35,55,-25,6,3.10967583367741,0.379600065810671,50.4637289761008,18.1777503125,44.9585035546507,-0.0357295725270869,0.0633052687319213,44.744543798798,4.98716151963484
127,1003,272,2000,50,-35,55,-25,6,2.82383925346073,0.402513735717525,63.7430851871772,18.1777503125,62.0476702288615,-0.0231604669233626,0.0750098777917869,45.0015514777441,4.03914875326561
128,1011,280,2000,50,-35,55,-25,6,2.63855551807382,0.470988361146365,77.0224412710469,18.1777503125,39.6619607295018,0.0531784590215595,0.0725656716152504,47.9489390251045,3.5723451894278
129,1019,288,2000,50,-35,55,-25,6,3.06398319024628,0.428057330710356,90.3017974557151,18.1777503125,50.5250829354149,-0.024248162326165,0.0877548253650435,49.1974574572846,3.27103447060266
130,1027,296,2000,50,-35,55,-25,6,2.86999789163697,0.596767923856866,98.6911173231405,18.1777503125,42.4416418685334,-0.00625040523475621,0.0765072645508568,52.0754453784895,3.74424767031324
131,1035,304,2000,50,-35,55,-25,6,2.81999464975893,0.456313720331634,107.08043729206,18.1777503125,38.6187415866397,-0.0616327755242895,0.0815693363521923,54.2968650990401,4.17962124302668
132,1043,312,2000,50,-35,55,-25,6,2.31726220179234,0.618973700640095,115.469757139948,18.1777503125,32.3297072071217,-0.0147273970412864,0.0669257300246859,54.9724425080205,3.99631729908607
133,1051,320,2000,50,-35,55,-25,6,2.21081553225365,0.645396551369866,125.355745155745,18.1777503125,31.0830185148437,0.0506607305683946,0.0892579831769779,52.4281705271332,4.07875424379633
134,1059,328,2000,50,-35,55,-25,6,1.94515159375215,0.985672792881141,145.718410360284,18.1777503125,25.1733340519379,NaN,0.140494667306319,52.5019918904644,3.6096086388962
135,1067,336,2000,50,-35,55,-25,6,NaN,0.955359847949904,166.081074893475,18.1777503125,20.9766292714737,NaN,0.172371997313503,NaN,4.55276760276507
136,1075,344,2000,50,-35,55,-25,6,NaN,1.16523849044121,186.443739967082,18.1777503125,14.0411417028622,NaN,0.206006960787659,NaN,4.96345779024568
137,1083,352,2000,50,-35,55,-25,6,NaN,1.27031719274435,202.548798872631,18.1777503125,12.2279400065002,NaN,0.230413659492854,NaN,5.65215430383882
138,1091,360,2000,50,-35,55,-25,6,NaN,1.46674557808674,211.557847241429,18.1777503125,14.3955007504447,NaN,0.198009168190068,NaN,5.96376520892433
139,1097,1,2001,50,-35,55,-25,6,NaN,0.927960318380544,243.762791066568,18.1777503125,21.5542664990453,NaN,0.155870834778688,NaN,5.3434191987435
140,1104,8,2001,50,-35,55,-25,6,NaN,0.927960318380544,243.762791066568,18.1777503125,23.7737822650385,NaN,0.155870834778688,NaN,5.3434191987435
141,1112,16,2001,50,-35,55,-25,6,NaN,0.823189731651981,276.814568919607,18.1777503125,21.0060784469153,NaN,0.145467757697895,NaN,4.95044107962141
142,1120,24,2001,50,-35,55,-25,6,1.61908043762475,1.12162942270999,266.143503615327,18.1777503125,23.0455011077437,-0.0322242984288892,0.0982474144668468,62.7196095073433,4.53852766022499
143,1128,32,2001,50,-35,55,-25,6,1.20166934361145,1.32793538935144,255.472438096869,18.1777503125,34.7230182797286,-0.0168337886085588,0.102930568757702,60.5291932701951,5.10897219941073
144,1136,40,2001,50,-35,55,-25,6,0.880443899262232,1.39179560006513,244.801372610464,18.1777503125,32.6056849388683,0.0885782286187889,0.210772704378893,60.5856566720335,5.0219593506268
145,1144,48,2001,50,-35,55,-25,6,1.58907927855522,1.09352324008058,233.980292257734,18.1777503125,42.4439544660734,-0.00734743202514526,0.172571647682367,58.0471157007422,4.53703438589689
146,1152,56,2001,50,-35,55,-25,6,1.53029982235406,1.0843103430668,222.709168080688,18.1777503125,42.2602530089002,0.0865803117120012,0.153976663949118,57.0693562350346,4.26658068853429
147,1160,64,2001,50,-35,55,-25,6,2.22294231605006,0.739671458324517,211.438043805825,18.1777503125,50.9483795394934,0.00118239990448673,0.1252130442881,57.859826858839,4.39873254053117
148,1168,72,2001,50,-35,55,-25,6,2.23240151528595,0.69637692811888,200.166919484536,18.1777503125,39.4289995369542,-0.0446414717726146,0.132066021207301,57.5822624842331,3.89959312640504
149,1176,80,2001,50,-35,55,-25,6,1.87526974110505,0.761412833772227,184.347617017097,18.1777503125,61.3423851130615,0.0314206730877718,0.12674241402477,56.9816527540823,3.50390304702994
150,1184,88,2001,50,-35,55,-25,6,2.12663512580722,0.773117218579922,167.012255488766,18.1777503125,84.6099844569731,0.0228084824601128,0.123576464506009,53.8859674356055,4.13530491858945
151,1192,96,2001,50,-35,55,-25,6,2.30910298548812,0.638340519966543,149.676894002159,18.1777503125,97.9346552269232,-0.0147878572803311,0.115521306465326,56.8219628225106,4.08201335195992
152,1200,104,2001,50,-35,55,-25,6,2.19080012724547,0.725697743723249,132.341532512407,18.1777503125,80.3990094766469,0.10537059122347,0.11099993486606,51.5453134118854,5.54058663690935
153,1208,112,2001,50,-35,55,-25,6,3.03376485703323,0.528821470218201,108.71607151664,18.1777503125,103.167698792111,0.00831381018147954,0.0767851012865914,39.422865361224,7.12275404957645
154,1216,120,2001,50,-35,55,-25,6,3.10027533848505,0.453662473322094,84.1920251665182,18.1777503125,71.3496749464695,-0.00760887736775011,0.0858041630933855,40.5051974593602,6.32845198968502
155,1224,128,2001,50,-35,55,-25,6,3.03940431954307,0.564735094620164,59.6679786445367,18.1777503125,74.8483134909534,0.0157258015284977,0.0815732415773582,41.6966641103729,8.37108307616621
156,1232,136,2001,50,-35,55,-25,6,3.16521073177104,0.506838145890154,37.5199837073519,18.1777503125,110.474902354008,0.0129831934646591,0.077819877977043,42.3693380677704,7.23040003361751
157,1240,144,2001,50,-35,55,-25,6,3.26907627948831,0.434180329859417,32.0043500020107,18.1777503125,148.035504646346,0.0513421432352466,0.0717649674545103,43.3997019604846,6.69021105488632
158,1248,152,2001,50,-35,55,-25,6,3.67981342537028,0.429104058645301,26.4887162871163,18.1777503125,136.262726148001,0.0208787835740272,0.0538933454779811,42.9432567991154,6.64771333814182
159,1256,160,2001,50,-35,55,-25,6,3.8468436939625,0.493662820327358,20.9730825894906,18.1777503125,134.805495383015,-0.0197442345132129,0.0579681956808296,41.8258067444632,7.28974808806051
160,1264,168,2001,50,-35,55,-25,6,3.6888898178568,0.414994699944371,16.799379487046,18.1777503125,93.7059790463445,-0.00285727895629677,0.0527882515277459,42.5833478497469,6.25714866958352
161,1272,176,2001,50,-35,55,-25,6,3.66603158620642,0.345645439718909,16.6514681798386,18.1777503125,118.674099363029,0.0147989798989097,0.0531128127499697,41.385840647519,5.66328534612648
162,1280,184,2001,50,-35,55,-25,6,3.7844234253977,0.424505814221342,16.5035568771678,18.1777503125,102.605859566538,-0.0240982678265137,0.0564513005018458,38.1900858345633,6.80336294013735
163,1288,192,2001,50,-35,55,-25,6,3.5916372827856,0.410965708562847,16.3556455603573,18.1777503125,137.973046220691,-0.00911458793732834,0.0481030374961288,42.696384083298,6.08462043458021
164,1296,200,2001,50,-35,55,-25,6,3.51872057928697,0.364706635815838,16.9306292448855,18.1777503125,114.64117202556,-0.0152767851618595,0.0495003583567474,42.2752902843227,5.83674151482364
165,1304,208,2001,50,-35,55,-25,6,3.39650629799209,0.334608096564002,18.2285078992612,18.1777503125,65.395023754288,0.000893729033618195,0.043920779389598,41.8052013555173,5.11628365297024
166,1312,216,2001,50,-35,55,-25,6,3.40365613026104,0.32513763481698,19.5263865735631,18.1777503125,116.355511201933,-0.0143269521709476,0.0657998178275259,39.8942104851209,5.20626386872652
167,1320,224,2001,50,-35,55,-25,6,3.28904051289346,0.510488933499297,20.8242652435436,18.1777503125,104.035527772536,-0.00779618078215521,0.072826493773184,41.8771941591637,6.00835993527761
168,1328,232,2001,50,-35,55,-25,6,3.22667106663623,0.339302741349641,21.8433057627414,18.1777503125,93.9148375550544,-0.0139465785134653,0.0528115006043837,43.025391952197,4.76593104073801
169,1336,240,2001,50,-35,55,-25,6,3.11509843852849,0.317923609935511,22.695043371502,18.1777503125,70.6731973678364,-0.00629667047037554,0.0474340057576175,40.9162725035684,4.65095401331501
170,1344,248,2001,50,-35,55,-25,6,3.06472507476549,0.313533751106958,23.5467809395162,18.1777503125,74.7289585973221,-0.00145055466969234,0.0467442103904375,41.6864804792078,4.41406293796098
171,1352,256,2001,50,-35,55,-25,6,3.05312063740795,0.332963174455959,24.3985185680125,18.1777503125,65.3549716260738,-0.0152365512890317,0.057664843306508,44.209109924999,4.48586243874255
172,1360,264,2001,50,-35,55,-25,6,2.9312282270957,0.434877389586527,29.571773511072,18.1777503125,65.5804119967118,-0.0144484579491326,0.0924768745912898,46.1889127747885,5.0470668795895
173,1368,272,2001,50,-35,55,-25,6,2.81564056350264,0.634303385492272,36.1855342965988,18.1777503125,66.1717409390924,0.0152242119517931,0.0937686296396416,47.6021276551821,4.65537999414217
174,1376,280,2001,50,-35,55,-25,6,2.937434259117,0.417787617242947,42.7992950088117,18.1777503125,52.0851109385784,-0.0271580172865636,0.105310719556131,48.6343451523787,3.6975088347343
175,1384,288,2001,50,-35,55,-25,6,2.72017012082447,0.744388577993545,49.4130557739406,18.1777503125,43.3989785362846,-0.047510582455933,0.122018666219522,50.8054612955787,3.72393755585517
176,1392,296,2001,50,-35,55,-25,6,2.34008546117701,0.830806344697616,56.7539974933532,18.1777503125,51.2057946745421,0.0120627679533641,0.134850984002669,49.9521931264803,4.15081692141681
177,1400,304,2001,50,-35,55,-25,6,2.43658760480393,0.800915337519327,64.0949391741555,18.1777503125,37.7584418872805,0.0296804450029016,0.101032349403809,50.6055140585374,4.463024353691
178,1408,312,2001,50,-35,55,-25,6,2.65653381479022,0.61990096330168,71.4358808448911,18.1777503125,26.517010619728,-0.000836429981665225,0.109261836457224,49.9532513142575,4.10089057741883
179,1416,320,2001,50,-35,55,-25,6,2.47539397360264,0.573546226673461,79.6232758157122,18.1777503125,28.3082928006818,-0.106433140105521,0.0763832715536182,50.803387417516,3.43144794331317
180,1424,328,2001,50,-35,55,-25,6,1.98021144565784,0.658600352080023,93.7358433202904,18.1777503125,17.2403019340587,NaN,0.128241649338027,49.9878857358227,2.62287375484597
181,1432,336,2001,50,-35,55,-25,6,NaN,0.76606683338285,107.848411023087,18.1777503125,24.1646675913471,NaN,0.163704711327721,NaN,4.18449980486529
182,1440,344,2001,50,-35,55,-25,6,NaN,1.12110138458777,121.960978561706,18.1777503125,17.4086452114025,NaN,0.219790713896414,NaN,4.8424269051308
183,1448,352,2001,50,-35,55,-25,6,NaN,1.47519245068408,145.042667310238,18.1777503125,16.5900439494609,NaN,0.208310480655199,NaN,5.46266356618738
184,1456,360,2001,50,-35,55,-25,6,NaN,0.758474919704624,183.072891617153,18.1777503125,15.2039800617153,NaN,0.182504142319777,NaN,3.50720313265318
185,1462,1,2002,50,-35,55,-25,6,NaN,1.1616947565388,202.882098485431,18.1777503125,16.2697384798054,NaN,0.192607795092783,NaN,5.67885399302239
186,1469,8,2002,50,-35,55,-25,6,NaN,1.1616947565388,202.882098485431,18.1777503125,17.8063445312698,NaN,0.192607795092783,NaN,5.67885399302239
187,1477,16,2002,50,-35,55,-25,6,NaN,0.96186472912187,216.225158716375,18.1777503125,25.8952734833873,NaN,0.156412669630135,NaN,4.78685452585819
188,1485,24,2002,50,-35,55,-25,6,0.962130988260149,1.53155943797511,230.688048248822,18.1777503125,27.2488087900267,0.0630296403033498,0.184962044366026,64.4868503366496,4.69668426104915
189,1493,32,2002,50,-35,55,-25,6,1.75177611558671,0.95380626495058,245.150938376719,18.1777503125,25.7549029229583,0.0154871164751776,0.136415735442751,60.3643962023584,5.35864773253071
190,1501,40,2002,50,-35,55,-25,6,1.78232248572699,1.17519042231803,259.613827798633,18.1777503125,38.0254692094406,0.0290663873304405,0.183821694474947,59.898164611152,5.12812424890353
191,1509,48,2002,50,-35,55,-25,6,2.01487622453942,1.06260367028428,271.766954823336,18.1777503125,46.9785037137609,0.0015743315133644,0.16154073173084,58.8648970170822,4.65521797213949
192,1517,56,2002,50,-35,55,-25,6,2.02747087664633,0.980754854646446,276.990792579122,18.1777503125,54.7954742878815,0.0198399135328668,0.129181784359342,58.6978586779045,4.84214067790451
193,1525,64,2002,50,-35,55,-25,6,2.18619018490927,0.902499997791952,282.214630698099,18.1777503125,48.347283205733,-0.033204121867524,0.155461878906212,58.7730138883994,4.24755177383174
194,1533,72,2002,50,-35,55,-25,6,1.92055720996907,0.929817305974298,287.438468759326,18.1777503125,55.3480691972891,-0.0434601156769919,0.158509655958199,58.9709079302358,4.10135605982459
195,1541,80,2002,50,-35,55,-25,6,1.57287628455313,0.970836760884356,280.667528544665,18.1777503125,45.5071763480656,0.145425249575338,0.142776690354769,60.4238521041148,4.33029990891323
196,1549,88,2002,50,-35,55,-25,6,2.73627828115583,0.612390018255371,269.898329003521,18.1777503125,95.6283034089138,-0.0471092961608484,0.126063433995613,55.1750893985569,4.30966674289084
197,1557,96,2002,50,-35,55,-25,6,2.35940391186905,0.80971687771591,259.129129571055,18.1777503125,59.1950269790831,0.00615416037171785,0.141429921618507,58.7061343185444,4.06529351071289
198,1565,104,2002,50,-35,55,-25,6,2.40863719484279,0.835868938578803,248.359930165642,18.1777503125,83.3803367516926,-0.0747544318067357,0.157273785602441,56.6558866997897,4.89435579841836
199,1573,112,2002,50,-35,55,-25,6,1.81060174038891,0.877337142021294,212.94570151892,18.1777503125,116.297878855646,0.079639097024199,0.135288976357142,58.1332798851867,3.73072980013121
200,1581,120,2002,50,-35,55,-25,6,2.4477145165825,0.683728518890664,174.01075489627,18.1777503125,61.7648133501783,0.0415792165886901,0.111126968092574,54.1960290152171,4.9499680224437
201,1589,128,2002,50,-35,55,-25,6,2.78034824929202,0.658405516137252,135.075808168948,18.1777503125,84.3963311637384,0.0630194166364792,0.0896698922690402,43.0482399555381,7.83541422972719
202,1597,136,2002,50,-35,55,-25,6,3.28450358238385,0.460417813564435,98.6009004172685,18.1777503125,128.383511122685,-0.00698050854708139,0.0734917874039213,39.0581251014276,7.77371913805441
203,1605,144,2002,50,-35,55,-25,6,3.2286595140072,0.373330717254705,79.346264485568,18.1777503125,122.783538409455,0.000768286904425879,0.0599328518998245,44.2037616954913,6.90311313453418
204,1613,152,2002,50,-35,55,-25,6,3.2348058092426,0.427881515796514,60.0916285735536,18.1777503125,93.7589167345865,0.01338131121347,0.0616656886543702,45.924017840227,6.28104506983943
205,1621,160,2002,50,-35,55,-25,6,3.34185629895036,0.388201611438364,40.8369925556912,18.1777503125,124.349465956643,-0.0178197959314601,0.0629271989907132,47.0687555318745,5.80839985467085
206,1629,168,2002,50,-35,55,-25,6,3.19929793149868,0.438034600481698,25.8487022848594,18.1777503125,77.0547665165512,0.0394825191219736,0.061678720198256,51.1193184280732,5.73318101721019
207,1637,176,2002,50,-35,55,-25,6,3.51515808447446,0.463284329245216,23.6594492434297,18.1777503125,117.923291637969,0.011051031670361,0.0595590250810683,46.7456523303527,7.16746458854775
208,1645,184,2002,50,-35,55,-25,6,3.60356633783735,0.501861891640606,21.4701962093844,18.1777503125,121.899341425778,-0.000575198468896391,0.052100285337247,45.7729454179609,6.59413332160608
209,1653,192,2002,50,-35,55,-25,6,3.59896475008618,0.474883670218369,19.2809430932585,18.1777503125,121.708849293626,-0.00451348171617952,0.0570666557600752,46.0944061556132,6.09326589113057
